Date,Price
2/16/2023,"Rp1,019,000.00"
2/17/2023,"Rp1,019,000.00"
2/18/2023,"Rp1,022,000.00"
2/19/2023,"Rp1,022,000.00"
2/20/2023,"Rp1,020,000.00"
2/21/2023,"Rp1,023,000.00"
2/22/2023,"Rp1,019,000.00"
2/23/2023,"Rp1,015,000.00"
2/24/2023,"Rp1,016,000.00"
2/25/2023,"Rp1,012,000.00"
2/26/2023,"Rp1,012,000.00"
3/1/2023,"Rp1,021,000.00"
3/2/2023,"Rp1,024,000.00"
3/3/2023,"Rp1,025,000.00"
3/6/2023,"Rp1,033,000.00"
3/7/2023,"Rp1,032,000.00"
3/8/2023,"Rp1,020,000.00"
3/9/2023,"Rp1,024,000.00"
3/10/2023,"Rp1,034,000.00"
3/11/2023,"Rp1,049,000.00"
3/12/2023,"Rp1,049,000.00"
3/13/2023,"Rp1,054,000.00"
3/14/2023,"Rp1,064,000.00"
3/15/2023,"Rp1,054,000.00"
3/16/2023,"Rp1,064,000.00"
3/17/2023,"Rp1,063,000.00"
3/18/2023,"Rp1,088,000.00"
3/19/2023,"Rp1,088,000.00"
3/20/2023,"Rp1,085,000.00"
3/21/2023,"Rp1,084,000.00"
3/22/2023,"Rp1,074,000.00"
3/23/2023,"Rp1,087,000.00"
3/23/2023,"Rp1,087,000.00"
3/24/2023,"Rp1,096,000.00"
3/25/2023,"Rp1,089,000.00"
3/26/2023,"Rp1,089,000.00"
3/27/2023,"Rp1,087,000.00"
3/28/2023,"Rp1,077,000.00"
3/29/2023,"Rp1,082,000.00"
3/30/2023,"Rp1,072,000.00"
3/31/2023,"Rp1,078,000.00"
4/1/2023,"Rp1,072,000.00"
4/2/2023,"Rp1,072,000.00"
4/3/2023,"Rp1,068,000.00"
4/4/2023,"Rp1,073,000.00"
4/5/2023,"Rp1,083,000.00"
4/6/2023,"Rp1,078,000.00"
4/7/2023,"Rp1,074,000.00"
4/8/2023,"Rp1,074,000.00"
4/9/2023,"Rp1,074,000.00"
4/10/2023,"Rp1,072,000.00"
4/11/2023,"Rp1,069,000.00"
4/12/2023,"Rp1,071,000.00"
4/13/2023,"Rp1,075,000.00"
4/14/2023,"Rp1,084,000.00"
4/15/2023,"Rp1,067,000.00"
4/16/2023,"Rp1,067,000.00"
4/17/2023,"Rp1,066,000.00"
4/18/2023,"Rp1,054,000.00"
4/26/2023,"Rp1,062,000.00"
4/27/2023,"Rp1,062,000.00"
4/28/2023,"Rp1,062,000.00"
4/29/2023,"Rp1,056,000.00"
4/30/2023,"Rp1,056,000.00"
5/1/2023,"Rp1,054,000.00"
5/2/2023,"Rp1,053,000.00"
5/3/2023,"Rp1,062,000.00"
5/4/2023,"Rp1,077,000.00"
5/5/2023,"Rp1,074,000.00"
5/6/2023,"Rp1,059,000.00"
5/7/2023,"Rp1,059,000.00"
5/8/2023,"Rp1,059,000.00"
5/9/2023,"Rp1,063,000.00"
5/10/2023,"Rp1,072,000.00"
5/11/2023,"Rp1,072,000.00"
5/12/2023,"Rp1,064,000.00"
5/13/2023,"Rp1,060,000.00"
5/14/2023,"Rp1,060,000.00"
5/15/2023,"Rp1,060,000.00"
5/16/2023,"Rp1,064,000.00"
5/17/2023,"Rp1,057,000.00"
5/18/2023,"Rp1,055,000.00"
5/19/2023,"Rp1,045,000.00"
5/20/2023,"Rp1,056,000.00"
5/21/2023,"Rp1,056,000.00"
5/22/2023,"Rp1,056,000.00"
5/23/2023,"Rp1,056,000.00"
5/23/2023,"Rp1,056,000.00"
5/24/2023,"Rp1,056,000.00"
5/25/2023,"Rp1,048,000.00"
5/26/2023,"Rp1,043,000.00"
5/27/2023,"Rp1,048,000.00"
5/28/2023,"Rp1,048,000.00"
5/29/2023,"Rp1,047,000.00"
5/30/2023,"Rp1,048,000.00"
5/31/2023,"Rp1,056,000.00"
6/1/2023,"Rp1,060,000.00"
6/2/2023,"Rp1,065,000.00"
6/3/2023,"Rp1,057,000.00"
6/4/2023,"Rp1,057,000.00"
6/5/2023,"Rp1,057,000.00"
6/6/2023,"Rp1,065,000.00"
6/7/2023,"Rp1,060,000.00"
6/8/2023,"Rp1,052,000.00"
6/9/2023,"Rp1,062,000.00"
6/10/2023,"Rp1,062,000.00"
6/11/2023,"Rp1,062,000.00"
6/12/2023,"Rp1,062,000.00"
6/13/2023,"Rp1,059,000.00"
6/14/2023,"Rp1,053,000.00"
6/15/2023,"Rp1,052,000.00"
6/16/2023,"Rp1,061,000.00"
6/17/2023,"Rp1,063,000.00"
6/18/2023,"Rp1,063,000.00"
6/19/2023,"Rp1,063,000.00"
6/20/2023,"Rp1,061,000.00"
6/21/2023,"Rp1,057,000.00"
6/22/2023,"Rp1,058,000.00"
6/23/2023,"Rp1,048,000.00"
6/24/2023,"Rp1,047,000.00"
6/25/2023,"Rp1,047,000.00"
6/26/2023,"Rp1,050,000.00"
6/27/2023,"Rp1,053,000.00"
6/28/2023,"Rp1,052,000.00"
6/29/2023,"Rp1,049,000.00"
6/30/2023,"Rp1,049,000.00"
6/30/2023,"Rp1,049,000.00"
7/2/2023,"Rp1,049,000.00"
7/3/2023,"Rp1,054,000.00"
7/3/2023,"Rp1,054,000.00"
7/4/2023,"Rp1,054,000.00"
7/5/2023,"Rp1,058,000.00"
7/6/2023,"Rp1,053,000.00"
7/7/2023,"Rp1,050,000.00"
7/8/2023,"Rp1,059,000.00"
7/9/2023,"Rp1,059,000.00"
7/10/2023,"Rp1,059,000.00"
7/11/2023,"Rp1,064,000.00"
7/12/2023,"Rp1,071,000.00"
7/13/2023,"Rp1,082,000.00"
7/14/2023,"Rp1,080,000.00"
7/14/2023,"Rp1,080,000.00"
7/15/2023,"Rp1,074,000.00"
7/16/2023,"Rp1,074,000.00"
7/17/2023,"Rp1,073,000.00"
7/18/2023,"Rp1,072,000.00"
7/19/2023,"Rp1,080,000.00"
7/20/2023,"Rp1,080,000.00"
7/21/2023,"Rp1,077,000.00"
7/22/2023,"Rp1,072,000.00"
7/23/2023,"Rp1,072,000.00"
7/24/2023,"Rp1,072,000.00"
7/25/2023,"Rp1,071,000.00"
7/26/2023,"Rp1,075,000.00"
7/27/2023,"Rp1,076,000.00"
7/28/2023,"Rp1,068,000.00"
7/29/2023,"Rp1,071,000.00"
7/30/2023,"Rp1,071,000.00"
7/31/2023,"Rp1,071,000.00"
8/1/2023,"Rp1,078,000.00"
8/2/2023,"Rp1,071,000.00"
8/3/2023,"Rp1,067,000.00"
8/4/2023,"Rp1,069,000.00"
8/5/2023,"Rp1,074,000.00"
8/6/2023,"Rp1,074,000.00"
8/7/2023,"Rp1,074,000.00"
8/8/2023,"Rp1,070,000.00"
8/9/2023,"Rp1,066,000.00"
8/10/2023,"Rp1,064,000.00"
8/11/2023,"Rp1,062,000.00"
8/12/2023,"Rp1,062,000.00"
8/13/2023,"Rp1,062,000.00"
8/14/2023,"Rp1,061,000.00"
8/15/2023,"Rp1,060,000.00"
8/16/2023,"Rp1,063,000.00"
8/17/2023,"Rp1,060,000.00"
8/18/2023,"Rp1,060,000.00"
8/19/2023,"Rp1,057,000.00"
8/20/2023,"Rp1,057,000.00"
8/21/2023,"Rp1,057,000.00"
8/22/2023,"Rp1,058,000.00"
8/23/2023,"Rp1,062,000.00"
8/24/2023,"Rp1,069,000.00"
8/25/2023,"Rp1,069,000.00"
8/26/2023,"Rp1,065,000.00"
8/27/2023,"Rp1,065,000.00"
8/28/2023,"Rp1,065,000.00"
8/29/2023,"Rp1,070,000.00"
8/30/2023,"Rp1,077,000.00"
8/31/2023,"Rp1,079,000.00"
9/1/2023,"Rp1,076,000.00"
9/2/2023,"Rp1,076,000.00"
9/3/2023,"Rp1,076,000.00"
9/4/2023,"Rp1,076,000.00"
9/5/2023,"Rp1,075,000.00"
9/6/2023,"Rp1,069,000.00"
9/7/2023,"Rp1,064,000.00"
9/8/2023,"Rp1,068,000.00"
9/9/2023,"Rp1,069,000.00"
9/10/2023,"Rp1,069,000.00"
9/11/2023,"Rp1,070,000.00"
9/12/2023,"Rp1,071,000.00"
9/13/2023,"Rp1,068,000.00"
9/14/2023,"Rp1,066,000.00"
9/15/2023,"Rp1,068,000.00"
9/16/2023,"Rp1,075,000.00"
9/17/2023,"Rp1,075,000.00"
9/18/2023,"Rp1,075,000.00"
9/19/2023,"Rp1,081,000.00"
9/20/2023,"Rp1,080,000.00"
9/21/2023,"Rp1,080,000.00"
9/22/2023,"Rp1,077,000.00"
9/23/2023,"Rp1,079,000.00"
9/24/2023,"Rp1,079,000.00"
9/25/2023,"Rp1,078,000.00"
9/26/2023,"Rp1,072,000.00"
9/27/2023,"Rp1,066,000.00"
9/28/2023,"Rp1,058,000.00"
9/29/2023,"Rp1,053,000.00"
9/30/2023,"Rp1,049,000.00"
10/1/2023,"Rp1,049,000.00"
10/2/2023,"Rp1,049,000.00"
10/3/2023,"Rp1,039,000.00"
10/4/2023,"Rp1,040,000.00"
10/5/2023,"Rp1,043,000.00"
10/6/2023,"Rp1,043,000.00"
10/7/2023,"Rp1,047,000.00"
10/8/2023,"Rp1,047,000.00"
10/9/2023,"Rp1,053,000.00"
10/10/2023,"Rp1,062,000.00"
10/11/2023,"Rp1,063,000.00"
10/12/2023,"Rp1,072,000.00"
10/13/2023,"Rp1,072,000.00"
10/14/2023,"Rp1,088,000.00"
10/15/2023,"Rp1,088,000.00"
10/16/2023,"Rp1,087,000.00"
10/17/2023,"Rp1,085,000.00"
10/18/2023,"Rp1,088,000.00"
10/19/2023,"Rp1,100,000.00"
10/20/2023,"Rp1,112,000.00"
10/21/2023,"Rp1,121,000.00"
10/22/2023,"Rp1,121,000.00"
10/23/2023,"Rp1,117,000.00"
10/24/2023,"Rp1,119,000.00"
10/25/2023,"Rp1,123,000.00"
10/26/2023,"Rp1,125,000.00"
10/27/2023,"Rp1,123,000.00"
10/28/2023,"Rp1,136,000.00"
10/29/2023,"Rp1,136,000.00"
10/30/2023,"Rp1,135,000.00"
10/31/2023,"Rp1,131,000.00"
11/1/2023,"Rp1,123,000.00"
11/2/2023,"Rp1,123,000.00"
11/3/2023,"Rp1,126,000.00"
11/4/2023,"Rp1,125,000.00"
11/5/2023,"Rp1,125,000.00"
11/6/2023,"Rp1,123,000.00"
11/7/2023,"Rp1,111,000.00"
11/8/2023,"Rp1,094,000.00"
11/9/2023,"Rp1,087,000.00"
11/10/2023,"Rp1,092,000.00"
11/11/2023,"Rp1,084,000.00"
11/12/2023,"Rp1,084,000.00"
11/13/2023,"Rp1,084,000.00"
11/14/2023,"Rp1,089,000.00"
11/15/2023,"Rp1,097,000.00"
11/16/2023,"Rp1,096,000.00"
11/17/2023,"Rp1,095,000.00"
11/18/2023,"Rp1,100,000.00"
11/19/2023,"Rp1,100,000.00"
11/20/2023,"Rp1,097,000.00"
11/21/2023,"Rp1,095,000.00"
11/22/2023,"Rp1,097,000.00"
11/23/2023,"Rp1,095,000.00"
11/24/2023,"Rp1,105,000.00"
11/25/2023,"Rp1,110,000.00"
11/26/2023,"Rp1,110,000.00"
11/27/2023,"Rp1,110,000.00"
11/28/2023,"Rp1,115,000.00"
11/29/2023,"Rp1,124,000.00"
11/30/2023,"Rp1,120,000.00"
12/1/2023,"Rp1,115,000.00"
12/2/2023,"Rp1,130,000.00"
12/3/2023,"Rp1,130,000.00"
12/4/2023,"Rp1,145,000.00"
12/5/2023,"Rp1,122,000.00"
12/6/2023,"Rp1,110,000.00"
12/7/2023,"Rp1,116,000.00"
12/8/2023,"Rp1,116,000.00"
12/9/2023,"Rp1,107,000.00"
12/10/2023,"Rp1,107,000.00"
12/11/2023,"Rp1,107,000.00"
12/12/2023,"Rp1,093,000.00"
12/13/2023,"Rp1,100,000.00"
12/14/2023,"Rp1,125,000.00"
12/15/2023,"Rp1,126,000.00"
12/16/2023,"Rp1,114,000.00"
12/17/2023,"Rp1,114,000.00"
12/18/2023,"Rp1,114,000.00"
12/19/2023,"Rp1,118,000.00"
12/20/2023,"Rp1,125,000.00"
12/21/2023,"Rp1,121,000.00"
12/22/2023,"Rp1,128,000.00"
12/23/2023,"Rp1,132,000.00"
12/24/2023,"Rp1,132,000.00"
12/25/2023,"Rp1,132,000.00"
12/26/2023,"Rp1,132,000.00"
12/27/2023,"Rp1,137,000.00"
12/28/2023,"Rp1,141,000.00"
12/29/2023,"Rp1,130,000.00"
1/2/2024,"Rp1,129,000.00"
1/3/2024,"Rp1,129,000.00"
1/4/2024,"Rp1,123,000.00"
1/5/2024,"Rp1,125,000.00"
1/6/2024,"Rp1,128,000.00"
1/7/2024,"Rp1,128,000.00"
1/8/2024,"Rp1,128,000.00"
1/9/2024,"Rp1,121,000.00"
1/10/2024,"Rp1,121,000.00"
1/11/2024,"Rp1,119,000.00"
1/12/2024,"Rp1,124,000.00"
1/13/2024,"Rp1,131,000.00"
1/14/2024,"Rp1,131,000.00"
1/15/2024,"Rp1,130,000.00"
1/16/2024,"Rp1,134,000.00"
1/17/2024,"Rp1,121,000.00"
1/18/2024,"Rp1,115,000.00"
